Buchungen,Row,Error,Unique,Base Row,SysCode,Sektion,Datum,DatumBeleg,DatumValuta,Beleg,BelegProtokoll,BelegTyp,BelegOriginal,RechnungBeleg,RechnungAusgedruckt,DokLink,ExterneReferenz,Beschreibung,Bemerkungen,KontoSoll,KontoSollBeschr,KontoHaben,KontoHabenBeschr,Betrag,Saldo,MwStCode,MwStArtBetrag,MwStZusatzInfo,MwStUStProz,MwStProzentEffektiv,MwStSteuerbar,MwStBetrag,MwStKonto,MwStKontoBeschr,MwStProzentNichtAbziehbar,MwStNichtAbziehbar,MwStBuch,MwStUStNummer,KS1,KS1Beschr,KS2,KS2Beschr,KS3,KS3Beschr,Segment,DatumFälligkeit,DatumErwartet,DatumZahl,SperreNr,SperreBetrag,SperreFortlaufend,SperreZeile
,322,0,0,0,,,2024-06-05T00:00:00.000,,,319,,,,,,,,Yagmur Lokantasi,,1120,KK Selda Aksoy,1020,Bankguthaben,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,323,0,0,0,,,2024-06-06T00:00:00.000,,,320,,,,,,,,ZBAnamur Saglik,,1120,KK Selda Aksoy,1020,Bankguthaben,105.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,324,0,0,0,,,2024-06-10T00:00:00.000,,,321,,,,,,,,Yeni Tekeli Eczane,,1120,KK Selda Aksoy,1020,Bankguthaben,18.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,325,0,0,0,,,2024-06-10T00:00:00.000,,,322,,,,,,,,Bezug,,5820,Spesen,1020,Bankguthaben,191.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,326,0,0,0,,,2024-06-11T00:00:00.000,,,323,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,110.25,,I81,,,8.10,8.10,101.99,8.26,2200,Umsatzsteuer (UST),,,8.26,,,,,,,,,,,,,,,
,327,0,0,0,,,2024-06-11T00:00:00.000,,,324,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,178.00,,I81,,,8.10,8.10,164.66,13.34,2200,Umsatzsteuer (UST),,,13.34,,,,,,,,,,,,,,,
,328,0,0,0,,,2024-06-11T00:00:00.000,,,325,,,,,,,,Isowelt Mat.,,4000,Materialaufwand Produktion,1020,Bankguthaben,524.40,,M81,,,8.10,8.10,485.11,39.29,2200,Umsatzsteuer (UST),,,39.29,,,,,,,,,,,,,,,
,329,0,0,0,,,2024-06-11T00:00:00.000,,,326,,,,,,,,Cornercard,,1120,KK Selda Aksoy,1020,Bankguthaben,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,330,0,0,0,,,2024-06-12T00:00:00.000,,,327,,,,,,,,Aytemiz OzPet,,1120,KK Selda Aksoy,1020,Bankguthaben,57.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,331,0,0,0,,,2024-06-12T00:00:00.000,,,328,,,,,,,,"Gasser Haustechnik, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,1000.00,,V81,,,-8.10,-8.10,925.07,-74.93,2200,Umsatzsteuer (UST),,,-74.93,,,,,,,,,,,,,,,
,332,0,0,0,,,2024-06-14T00:00:00.000,,,329,,,,,,,,"Scherrer Haustechnik, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,702.65,,V81,,,-8.10,-8.10,650.00,-52.65,2200,Umsatzsteuer (UST),,,-52.65,,,,,,,,,,,,,,,
,333,0,0,0,,,2024-06-14T00:00:00.000,,,330,,,,,,,,"Scherrer Haustechnik, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,756.70,,V81,,,-8.10,-8.10,700.00,-56.70,2200,Umsatzsteuer (UST),,,-56.70,,,,,,,,,,,,,,,
,334,0,0,0,,,2024-06-16T00:00:00.000,,,331,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,41.62,,I81,,,8.10,8.10,38.50,3.12,2200,Umsatzsteuer (UST),,,3.12,,,,,,,,,,,,,,,
,335,0,0,0,,,2024-06-17T00:00:00.000,,,332,,,,,,,,Sandal Kitap,,1120,KK Selda Aksoy,1020,Bankguthaben,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,336,0,0,0,,,2024-06-17T00:00:00.000,,,333,,,,,,,,Caffee Spettacolo,,1120,KK Selda Aksoy,1020,Bankguthaben,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,337,0,0,0,,,2024-06-17T00:00:00.000,,,334,,,,,,,,"Eryilmazlar Akaryakit, TS",,6210,Betriebsstoffe,1020,Bankguthaben,23.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,338,0,0,0,,,2024-06-17T00:00:00.000,,,335,,,,,,,,"Eryilmazlar Akaryakit, TS",,6210,Betriebsstoffe,1020,Bankguthaben,52.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,339,0,0,0,,,2024-06-17T00:00:00.000,,,336,,,,,,,,Nizam Gida,,1120,KK Selda Aksoy,1020,Bankguthaben,58.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,340,0,0,0,,,2024-06-17T00:00:00.000,,,337,,,,,,,,Duty Free,,1120,KK Selda Aksoy,1020,Bankguthaben,213.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,341,0,0,0,,,2024-06-17T00:00:00.000,,,338,,,,,,,,AXA Haftpflichtversicherung ,,1020,Bankguthaben,6300,"Sachversicherungen, Abgaben, Gebühren, Bewilligungen",1778.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,342,0,0,0,,,2024-06-18T00:00:00.000,,,339,,,,,,,,Intiba Gida,,1120,KK Selda Aksoy,1020,Bankguthaben,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,343,0,0,0,,,2024-06-18T00:00:00.000,,,340,,,,,,,,Shell,,1120,KK Selda Aksoy,1020,Bankguthaben,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,344,0,0,0,,,2024-06-18T00:00:00.000,,,341,,,,,,,,Simit Dis,,1120,KK Selda Aksoy,1020,Bankguthaben,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,345,0,0,0,,,2024-06-18T00:00:00.000,,,342,,,,,,,,Ankara Essenboga,,1120,KK Selda Aksoy,1020,Bankguthaben,26.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346,0,0,0,,,2024-06-18T00:00:00.000,,,343,,,,,,,,"Coop, TS",,6210,Betriebsstoffe,1020,Bankguthaben,119.19,,I81,,,8.10,8.10,110.26,8.93,2200,Umsatzsteuer (UST),,,8.93,,,,,,,,,,,,,,,
,347,0,0,0,,,2024-06-19T00:00:00.000,,,344,,,,,,,,Pegasus,,1120,KK Selda Aksoy,1020,Bankguthaben,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,348,0,0,0,,,2024-06-19T00:00:00.000,,,345,,,,,,,,SVA,,5700,"AHV, IV, EO Inhaber",1020,Bankguthaben,104.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0,0,0,,,2024-06-19T00:00:00.000,,,346,,,,,,,,SVA,,5700,"AHV, IV, EO Inhaber",1020,Bankguthaben,1495.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,350,0,0,0,,,2024-06-20T00:00:00.000,,,347,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,2078.30,,V81,,,-8.10,-8.10,1922.57,-155.73,2200,Umsatzsteuer (UST),,,-155.73,,,,,,,,,,,,,,,
,351,0,0,0,,,2024-06-23T00:00:00.000,,,349,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,45.77,,I81,,,8.10,8.10,42.34,3.43,2200,Umsatzsteuer (UST),,,3.43,,,,,,,,,,,,,,,
,352,0,0,0,,,2024-06-24T00:00:00.000,,,350,,,,,,,,SVA,,1020,Bankguthaben,5700,"AHV, IV, EO Inhaber",104.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,353,0,0,0,,,2024-06-25T00:00:00.000,,,351,,,,,,,,Shell,,5820,Spesen,1020,Bankguthaben,9.20,,I26,,,2.60,2.56,8.97,0.23,2200,Umsatzsteuer (UST),,,0.23,,,,,,,,,,,,,,,
,354,0,0,0,,,2024-06-25T00:00:00.000,,,352,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,159.29,,I81,,,8.10,8.10,147.35,11.94,2200,Umsatzsteuer (UST),,,11.94,,,,,,,,,,,,,,,
,355,0,0,0,,,2024-06-25T00:00:00.000,,,353,,,,,,,,"Wincasa, Miete Lager",,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,270.20,,I81,,,8.10,8.10,249.95,20.25,2200,Umsatzsteuer (UST),,,20.25,,,,,,,,,,,,,,,
,356,0,0,0,,,2024-06-25T00:00:00.000,,,354,,,,,,,,Bezug,,5820,Spesen,1020,Bankguthaben,302.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,357,0,0,0,,,2024-06-25T00:00:00.000,,,355,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,308.15,,M81,,,8.10,8.10,285.06,23.09,2200,Umsatzsteuer (UST),,,23.09,,,,,,,,,,,,,,,
,358,0,0,0,,,2024-06-25T00:00:00.000,,,356,,,,,,,,"Sarah Mäder, Miete Lager",,6000,Raumaufwand,1020,Bankguthaben,350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,359,0,0,0,,,2024-06-25T00:00:00.000,,,357,,,,,,,,Santander Consumer Finance,,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,670.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,360,0,0,0,,,2024-06-25T00:00:00.000,,,358,,,,,,,,"Cembra Money, Leasing",,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,770.60,,I81,,,8.10,8.10,712.86,57.74,2200,Umsatzsteuer (UST),,,57.74,,,,,,,,,,,,,,,
,361,0,0,0,,,2024-06-25T00:00:00.000,,,359,,,,,,,,"ChaDev, Chad Saglam",,6570,"EDV Updates, Lizenzen, Wartung",1020,Bankguthaben,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,362,0,0,0,,,2024-06-26T00:00:00.000,,,360,,,,,,,,Swiss Life,,5720,Berufliche Vorsorge,1020,Bankguthaben,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,363,0,0,0,,,2024-06-27T00:00:00.000,,,361,,,,,,,,Migros,,5820,Spesen,1020,Bankguthaben,18.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,364,0,0,0,,,2024-06-27T00:00:00.000,,,362,,,,,,,,Coop,,5820,Spesen,1020,Bankguthaben,44.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,365,0,0,0,,,2024-06-27T00:00:00.000,,,363,,,,,,,,Landi,,5820,Spesen,1020,Bankguthaben,58.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,366,0,0,0,,,2024-06-27T00:00:00.000,,,364,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,553.05,,M81,,,8.10,8.10,511.61,41.44,2200,Umsatzsteuer (UST),,,41.44,,,,,,,,,,,,,,,
,367,0,0,0,,,2024-06-27T00:00:00.000,,,365,,,,,,,,Bezug,,5820,Spesen,1020,Bankguthaben,1202.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,368,0,0,0,,,2024-06-30T00:00:00.000,,,366,,,,,,,,Spesenanbrechnung,,6840,"PC-/Bankspesen, Depotgebühren",1020,Bankguthaben,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,369,0,0,0,,,2024-06-30T00:00:00.000,,,633,,,,,,,,Mietanteil (Juni),,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,665.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,370,0,0,0,,,2024-07-01T00:00:00.000,,,367,,,,,,,,"SumUp, By Elvis",,5820,Spesen,1020,Bankguthaben,15.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,371,0,0,0,,,2024-07-01T00:00:00.000,,,368,,,,,,,,Obi,,4000,Materialaufwand Produktion,1020,Bankguthaben,164.45,,M81,,,8.10,8.10,152.13,12.32,2200,Umsatzsteuer (UST),,,12.32,,,,,,,,,,,,,,,
,372,0,0,0,,,2024-07-01T00:00:00.000,,,369,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,648.60,,V81,,,-8.10,-8.10,600.00,-48.60,2200,Umsatzsteuer (UST),,,-48.60,,,,,,,,,,,,,,,
,373,0,0,0,,,2024-07-01T00:00:00.000,,,370,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,3243.00,,V81,,,-8.10,-8.10,3000.00,-243.00,2200,Umsatzsteuer (UST),,,-243.00,,,,,,,,,,,,,,,
,374,0,0,0,,,2024-07-01T00:00:00.000,,,371,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,3783.50,,V81,,,-8.10,-8.10,3500.00,-283.50,2200,Umsatzsteuer (UST),,,-283.50,,,,,,,,,,,,,,,
,375,0,0,0,,,2024-07-01T00:00:00.000,,,372,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,20539.00,,V81,,,-8.10,-8.10,19000.00,-1539.00,2200,Umsatzsteuer (UST),,,-1539.00,,,,,,,,,,,,,,,
,376,0,0,0,,,2024-07-03T00:00:00.000,,,373,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,96.90,,M81,,,8.10,8.10,89.64,7.26,2200,Umsatzsteuer (UST),,,7.26,,,,,,,,,,,,,,,
,377,0,0,0,,,2024-07-03T00:00:00.000,,,374,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,163.17,,I81,,,8.10,8.10,150.94,12.23,2200,Umsatzsteuer (UST),,,12.23,,,,,,,,,,,,,,,
,378,0,0,0,,,2024-07-03T00:00:00.000,,,375,,,,,,,,Willy Schneider,,4000,Materialaufwand Produktion,1020,Bankguthaben,334.25,,M81,,,8.10,8.10,309.20,25.05,2200,Umsatzsteuer (UST),,,25.05,,,,,,,,,,,,,,,
,379,0,0,0,,,2024-07-03T00:00:00.000,,,376,,,,,,,,Willy Schneider,,4000,Materialaufwand Produktion,1020,Bankguthaben,428.50,,M81,,,8.10,8.10,396.39,32.11,2200,Umsatzsteuer (UST),,,32.11,,,,,,,,,,,,,,,
,380,0,0,0,,,2024-07-03T00:00:00.000,,,377,,,,,,,,Cornercard,,1120,KK Selda Aksoy,1020,Bankguthaben,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,381,0,0,0,,,2024-07-03T00:00:00.000,,,378,,,,,,,,Isa Aksoy Juli,,5000,Lohnaufwand,1020,Bankguthaben,5200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,382,0,0,0,,,2024-07-04T00:00:00.000,,,379,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,247.00,,M81,,,8.10,8.10,228.49,18.51,2200,Umsatzsteuer (UST),,,18.51,,,,,,,,,,,,,,,
,383,0,0,0,,,2024-07-04T00:00:00.000,,,380,,,,,,,,Beerli Service AG,,6200,"Reparaturen, Service Fahrzeuge",1020,Bankguthaben,247.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,384,0,0,0,,,2024-07-05T00:00:00.000,,,381,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,110.25,,I81,,,8.10,8.10,101.99,8.26,2200,Umsatzsteuer (UST),,,8.26,,,,,,,,,,,,,,,
,385,0,0,0,,,2024-07-05T00:00:00.000,,,382,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,183.60,,I81,,,8.10,8.10,169.84,13.76,2200,Umsatzsteuer (UST),,,13.76,,,,,,,,,,,,,,,
,386,0,0,0,,,2024-07-05T00:00:00.000,,,383,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,363.85,,M81,,,8.10,8.10,336.59,27.26,2200,Umsatzsteuer (UST),,,27.26,,,,,,,,,,,,,,,
,387,0,0,0,,,2024-07-05T00:00:00.000,,,384,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,716.50,,M81,,,8.10,8.10,662.81,53.69,2200,Umsatzsteuer (UST),,,53.69,,,,,,,,,,,,,,,
,388,0,0,0,,,2024-07-05T00:00:00.000,,,385,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,742.05,,M81,,,8.10,8.10,686.45,55.60,2200,Umsatzsteuer (UST),,,55.60,,,,,,,,,,,,,,,
,389,0,0,0,,,2024-07-08T00:00:00.000,,,386,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,115.35,,M81,,,8.10,8.10,106.71,8.64,2200,Umsatzsteuer (UST),,,8.64,,,,,,,,,,,,,,,
,390,0,0,0,,,2024-07-08T00:00:00.000,,,387,,,,,,,,Aldi,,5820,Spesen,1020,Bankguthaben,189.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,391,0,0,0,,,2024-07-08T00:00:00.000,,,388,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,982.15,,M81,,,8.10,8.10,908.56,73.59,2200,Umsatzsteuer (UST),,,73.59,,,,,,,,,,,,,,,
,392,0,0,0,,,2024-07-10T00:00:00.000,,,389,,,,,,,,Die Post,,6513,Porti,1020,Bankguthaben,29.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,393,0,0,0,,,2024-07-10T00:00:00.000,,,390,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,98.90,,M81,,,8.10,8.10,91.49,7.41,2200,Umsatzsteuer (UST),,,7.41,,,,,,,,,,,,,,,
,394,0,0,0,,,2024-07-10T00:00:00.000,,,391,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,488.35,,M81,,,8.10,8.10,451.76,36.59,2200,Umsatzsteuer (UST),,,36.59,,,,,,,,,,,,,,,
,395,0,0,0,,,2024-07-10T00:00:00.000,,,392,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,62.08,,I81,,,8.10,8.10,57.43,4.65,2200,Umsatzsteuer (UST),,,4.65,,,,,,,,,,,,,,,
,396,0,0,0,,,2024-07-10T00:00:00.000,,,393,,,,,,,,Isowelt Mat.,,4000,Materialaufwand Produktion,1020,Bankguthaben,2436.60,,M81,,,8.10,8.10,2254.02,182.58,2200,Umsatzsteuer (UST),,,182.58,,,,,,,,,,,,,,,
,397,0,0,0,,,2024-07-12T00:00:00.000,,,394,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,563.05,,M81,,,8.10,8.10,520.86,42.19,2200,Umsatzsteuer (UST),,,42.19,,,,,,,,,,,,,,,
,398,0,0,0,,,2024-07-12T00:00:00.000,,,395,,,,,,,,Adams Doner,,5820,Spesen,1020,Bankguthaben,64.70,,I81,,,8.10,8.10,59.85,4.85,2200,Umsatzsteuer (UST),,,4.85,,,,,,,,,,,,,,,
,399,0,0,0,,,2024-07-15T00:00:00.000,,,396,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,68.15,,M81,,,8.10,8.11,63.04,5.11,2200,Umsatzsteuer (UST),,,5.11,,,,,,,,,,,,,,,
,400,0,0,0,,,2024-07-15T00:00:00.000,,,397,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,119.40,,M81,,,8.10,8.10,110.45,8.95,2200,Umsatzsteuer (UST),,,8.95,,,,,,,,,,,,,,,
,401,0,0,0,,,2024-07-15T00:00:00.000,,,398,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,165.66,,I81,,,8.10,8.10,153.25,12.41,2200,Umsatzsteuer (UST),,,12.41,,,,,,,,,,,,,,,
,402,0,0,0,,,2024-07-15T00:00:00.000,,,399,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,370.10,,M81,,,8.10,8.10,342.37,27.73,2200,Umsatzsteuer (UST),,,27.73,,,,,,,,,,,,,,,
,403,0,0,0,,,2024-07-15T00:00:00.000,,,400,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,416.05,,M81,,,8.10,8.10,384.88,31.17,2200,Umsatzsteuer (UST),,,31.17,,,,,,,,,,,,,,,
,404,0,0,0,,,2024-07-15T00:00:00.000,,,401,,,,,,,,Selda Aksoy,,5000,Lohnaufwand,1020,Bankguthaben,2500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,405,0,0,0,,,2024-07-15T00:00:00.000,,,402,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,648.60,,V81,,,-8.10,-8.10,600.00,-48.60,2200,Umsatzsteuer (UST),,,-48.60,,,,,,,,,,,,,,,
,406,0,0,0,,,2024-07-15T00:00:00.000,,,403,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,702.65,,V81,,,-8.10,-8.10,650.00,-52.65,2200,Umsatzsteuer (UST),,,-52.65,,,,,,,,,,,,,,,
,407,0,0,0,,,2024-07-15T00:00:00.000,,,404,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,2702.50,,V81,,,-8.10,-8.10,2500.00,-202.50,2200,Umsatzsteuer (UST),,,-202.50,,,,,,,,,,,,,,,
,408,0,0,0,,,2024-07-15T00:00:00.000,,,405,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,3783.50,,V81,,,-8.10,-8.10,3500.00,-283.50,2200,Umsatzsteuer (UST),,,-283.50,,,,,,,,,,,,,,,
,409,0,0,0,,,2024-07-15T00:00:00.000,,,406,,,,,,,,"Ammann+Schmit Ag, Ertrag",,1020,Bankguthaben,3000,Bruttoertrag Arbeit,5080.70,,V81,,,-8.10,-8.10,4700.00,-380.70,2200,Umsatzsteuer (UST),,,-380.70,,,,,,,,,,,,,,,
,410,0,0,0,,,2024-07-17T00:00:00.000,,,407,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,463.15,,M81,,,8.10,8.10,428.45,34.70,2200,Umsatzsteuer (UST),,,34.70,,,,,,,,,,,,,,,
,411,0,0,0,,,2024-07-17T00:00:00.000,,,408,,,,,,,,Cornercard,,1120,KK Selda Aksoy,1020,Bankguthaben,500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,412,0,0,0,,,2024-07-17T00:00:00.000,,,409,,,,,,,,"Iso Trade, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,586.70,,M81,,,8.10,8.10,542.74,43.96,2200,Umsatzsteuer (UST),,,43.96,,,,,,,,,,,,,,,
,413,0,0,0,,,2024-07-17T00:00:00.000,,,410,,,,,,,,Eidgenössische Steurverwaltung,,8900,Kantons- und Gemeindesteuern,1020,Bankguthaben,3900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,414,0,0,0,,,2024-07-19T00:00:00.000,,,411,,,,,,,,Coop,,5820,Spesen,1020,Bankguthaben,38.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,415,0,0,0,,,2024-07-21T00:00:00.000,,,412,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,56.11,,I81,,,8.10,8.09,51.91,4.20,2200,Umsatzsteuer (UST),,,4.20,,,,,,,,,,,,,,,
,416,0,0,0,,,2024-07-22T00:00:00.000,,,413,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,165.85,,M81,,,8.10,8.10,153.42,12.43,2200,Umsatzsteuer (UST),,,12.43,,,,,,,,,,,,,,,
,417,0,0,0,,,2024-07-22T00:00:00.000,,,414,,,,,,,,"ChaDev, Chad Saglam",,6570,"EDV Updates, Lizenzen, Wartung",1020,Bankguthaben,1000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,418,0,0,0,,,2024-07-23T00:00:00.000,,,415,,,,,,,,"Socar, Ts",,6210,Betriebsstoffe,1020,Bankguthaben,164.56,,I81,,,8.10,8.10,152.23,12.33,2200,Umsatzsteuer (UST),,,12.33,,,,,,,,,,,,,,,
,419,0,0,0,,,2024-07-25T00:00:00.000,,,416,,,,,,,,Sunrise,,6510,"Telefon, Fax, Internet",1020,Bankguthaben,110.25,,I81,,,8.10,8.10,101.99,8.26,2200,Umsatzsteuer (UST),,,8.26,,,,,,,,,,,,,,,
,420,0,0,0,,,2024-07-25T00:00:00.000,,,417,,,,,,,,Strassenverkehrsamt ,,6230,"Verkehrsabgaben, Gebühren",1020,Bankguthaben,232.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,421,0,0,0,,,2024-07-25T00:00:00.000,,,418,,,,,,,,"Wincasa, Miete Lager",,6006,"Mietzins, Garage, Parkplätze",1020,Bankguthaben,270.30,,I81,,,8.10,8.10,250.05,20.25,2200,Umsatzsteuer (UST),,,20.25,,,,,,,,,,,,,,,
,422,0,0,0,,,2024-07-25T00:00:00.000,,,419,,,,,,,,"Sarah Mäder, Miete Lager",,6000,Raumaufwand,1020,Bankguthaben,350.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,423,0,0,0,,,2024-07-25T00:00:00.000,,,420,,,,,,,,"Iso Center, Mat.",,4000,Materialaufwand Produktion,1020,Bankguthaben,558.25,,M81,,,8.10,8.10,516.42,41.83,2200,Umsatzsteuer (UST),,,41.83,,,,,,,,,,,,,,,
,424,0,0,0,,,2024-07-25T00:00:00.000,,,421,,,,,,,,Santander Consumer Finance,,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,670.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,425,0,0,0,,,2024-07-25T00:00:00.000,,,422,,,,,,,,"Cembra Money, Leasing",,6260,"Fahrzeugleasing, Fahrzeugmiete",1020,Bankguthaben,770.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,426,0,0,0,,,2024-07-25T00:00:00.000,,,423,,,,,,,,Zürich Versicherungs-Gesellschaft AG,,6220,Fahrzeugversicherung,1020,Bankguthaben,1389.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,427,0,0,0,,,2024-07-25T00:00:00.000,,,424,,,,,,,,Isa Aksoy August,,5000,Lohnaufwand,1020,Bankguthaben,5200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,428,0,0,0,,,2024-07-26T00:00:00.000,,,425,,,,,,,,Swiss Life AG,,5720,Berufliche Vorsorge,1020,Bankguthaben,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,429,0,0,0,,,2024-07-28T00:00:00.000,,,426,,,,,,,,"Agrola, TS",,6210,Betriebsstoffe,1020,Bankguthaben,47.65,,I81,,,8.10,8.10,44.08,3.57,2200,Umsatzsteuer (UST),,,3.57,,,,,,,,,,,,,,,
